kind,old_code,new_code,status,source_name,target_name,source_unit,target_unit,match_score,reason
Material,8110035,6025831,名称单位匹配,LED发光盘（矮型）,LED发光盘（矮型）,一灯位,一灯位,100,
Material,8110036,6025941,名称单位匹配,LED发光盘（高柱）,LED发光盘（高柱）,一灯位,一灯位,100,
Material,8110037,6023191,人工审核使用best_candidate,点灯监测单元（站内）,点灯监测单元（列车）,台,台,100,1=使用best_candidate
Material,8110038,6023191,人工审核使用best_candidate,点灯监测单元（区间）,点灯监测单元（列车）,台,台,100,1=使用best_candidate
Material,8110039,6026271,名称单位匹配,LED型 航空障碍灯,LED型 航空障碍灯,台,台,100,
Material,8110050,6021211,名称单位匹配,铝合金色灯信号机构 XSL-A2 矮型二显示,铝合金色灯信号机构 XSL-A2 矮型二显示,台,台,100,
Material,8110051,6021321,名称单位匹配,铝合金色灯信号机构 XSL-A3 矮型三显示,铝合金色灯信号机构 XSL-A3 矮型三显示,台,台,100,
Material,8110052,6021541,名称单位匹配,铝合金色灯信号机构 XSL-G2 高柱二显示,铝合金色灯信号机构 XSL-G2 高柱二显示,台,台,100,
Material,8110053,6021651,名称单位匹配,铝合金色灯信号机构 XSL-G3 高柱三显示,铝合金色灯信号机构 XSL-G3 高柱三显示,台,台,100,
Material,8110054,6021871,名称单位匹配,铝合金引导信号机构 XSL-Y,铝合金引导信号机构 XSL-Y,台,台,100,
Material,8110055,6022421,名称单位匹配,铝合金遮断信号机构 XSL-Z,铝合金遮断信号机构 XSL-Z,台,台,100,
Material,8110056,6022311,名称单位匹配,铝合金高柱复示信号机构 XSL-GF,铝合金高柱复示信号机构 XSL-GF,台,台,100,
Material,8110057,6021981,名称单位匹配,铝合金容许信号机构 XSL-R,铝合金容许信号机构 XSL-R,台,台,100,
Material,8110058,6036481,名称单位匹配,反向进站预告标（反光型）,反向进站预告标（反光型）,个,个,100,
Material,8110059,6036517,规范化名称匹配,调谐区停车标 （反光型）,调谐区停车标（反光型）,个,个,98,
Material,8110060,6036553,规范化名称匹配,四显示区段接通标 （反光型）,四显示区段接通标（反光型）,个,个,98,
Material,8110061,6022091,名称单位匹配,铝合金进站灯列式复示信号机构 XSL-F1,铝合金进站灯列式复示信号机构 XSL-F1,台,台,100,
Material,8110062,6022201,名称单位匹配,铝合金驼峰复示信号机构 XSL-F2,铝合金驼峰复示信号机构 XSL-F2,台,台,100,
Material,8110063,6024511,名称单位匹配,铝合金发车表示器 BXF-L,铝合金发车表示器 BXF-L,台,台,100,
Material,8110064,6024731,名称单位匹配,铝合金进路表示器 矮型二灯,铝合金进路表示器 矮型二灯,台,台,100,
Material,8110065,6024841,名称单位匹配,铝合金进路表示器 矮型三灯,铝合金进路表示器 矮型三灯,台,台,100,
Material,8110066,6024951,名称单位匹配,铝合金进路表示器 高柱一灯,铝合金进路表示器 高柱一灯,台,台,100,
Material,8110067,6025061,名称单位匹配,铝合金进路表示器 高柱二灯,铝合金进路表示器 高柱二灯,台,台,100,
Material,8110068,6025171,名称单位匹配,铝合金进路表示器 高柱三灯,铝合金进路表示器 高柱三灯,台,台,100,
Material,8110069,6024401,名称单位匹配,铝合金棚下发车表示器 BEP,铝合金棚下发车表示器 BEP,台,台,100,
Material,8110072,6024621,规范化名称匹配,铝合金进路表示器  矮型一灯,铝合金进路表示器 矮型一灯,台,台,98,
Material,8110073,6021431,名称单位匹配,铝合金色灯信号机构 XSL-A4 矮型四显示,铝合金色灯信号机构 XSL-A4 矮型四显示,台,台,100,
Material,8110121,6023631,名称单位匹配,发车表示器 BXF,发车表示器 BXF,台,台,100,
Material,8110126,6023521,名称单位匹配,棚下发车表示器 BEP,棚下发车表示器 BEP,台,台,100,
Material,8110127,6026381,名称单位匹配,发车表示器按钮 柱式,发车表示器按钮 柱式,台,台,100,
Material,8110128,6026491,名称单位匹配,发车表示器按钮 挂式,发车表示器按钮 挂式,台,台,100,
Material,8110133,6029461,名称单位匹配,色灯信号机镀锌梯子 8.5m,色灯信号机镀锌梯子 8.5m,架,架,100,
Material,8110134,6029571,名称单位匹配,色灯信号机镀锌梯子 10m,色灯信号机镀锌梯子 10m,架,架,100,
Material,8110135,6029681,名称单位匹配,色灯信号机镀锌梯子 11m,色灯信号机镀锌梯子 11m,架,架,100,
Material,8110136,6088173,名称单位匹配,驼峰信号按钮柱,驼峰信号按钮柱,台,台,100,
Material,8111010,6027261,名称单位匹配,调车信号机托臂,调车信号机托臂,组,组,100,
Material,8111011,6027371,名称单位匹配,发车表示器托臂,发车表示器托臂,组,组,100,
Material,8111013,6027701,名称单位匹配,信号机托架 跨1股道,信号机托架 跨1股道,架,架,100,
Material,8111030,6027811,名称单位匹配,桥上矮型信号机安装托架,桥上矮型信号机安装托架,组,组,100,
Material,8111031,6029131,名称单位匹配,色灯信号机引入管 高柱用 直,色灯信号机引入管 高柱用 直,根,根,100,
Material,8111032,6029241,名称单位匹配,色灯信号机引入管 矮型用 单曲,色灯信号机引入管 矮型用 单曲,根,根,100,
Material,8111033,6029351,名称单位匹配,色灯信号机引入管 矮型用 双曲,色灯信号机引入管 矮型用 双曲,根,根,100,
Material,8111034,6026601,名称单位匹配,铁路信号灯泡 TX12-25,铁路信号灯泡 TX12-25,个,个,100,
Material,8111035,6026711,名称单位匹配,铁路信号灯泡 TX12-25/25A,铁路信号灯泡 TX12-25/25A,个,个,100,
Material,8111036,6025391,规范化名称匹配,钢筋混凝土信号机柱 Φ150×8.5m,钢筋混凝土信号机柱 φ150×8.5m,根,根,98,
Material,8111037,6025501,规范化名称匹配,钢筋混凝土信号机柱 Φ150×10m,钢筋混凝土信号机柱 φ150×10m,根,根,98,
Material,8111038,6025611,规范化名称匹配,钢筋混凝土信号机柱 Φ150×11m,钢筋混凝土信号机柱 φ150×11m,根,根,98,
Material,8111142,6036589,名称单位匹配,机车信号通断标,机车信号通断标,个,个,100,
Material,8111144,6036697,名称单位匹配,数码牌,数码牌,个,个,100,
Material,8113010,8113010,2024缺失，补充,机车信号环线固定卡,机车信号环线固定卡,套,套,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113020,6080001,人工审核使用best_candidate,机车信号机车接收线圈,驼峰无线机车信号车载连接线缆（含插接件）,台,根,100,1=使用best_candidate
Material,8113022,8113022,2024缺失，补充,机车信号接线盒 GQX-1,机车信号接线盒 GQX-1,台,台,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113023,8113023,2024缺失，补充,机车信号滤波器箱 JLQ-1,机车信号滤波器箱 JLQ-1,台,台,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113033,8113033,2024缺失，补充,机车信号调整装置 JD·Z,机车信号调整装置 JD·Z,台,台,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113041,8113041,2024缺失，补充,机车信号接收线圈 JY·J,机车信号接收线圈 JY·J,台,台,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113043,8113043,2024缺失，补充,机车信号双面九显示信号机 JY-XS-9,机车信号双面九显示信号机 JY-XS-9,台,台,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113045,8113045,2024缺失，补充,机车信号滤波器安装装置(托架),机车信号滤波器安装装置(托架),架,架,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113048,6057417,人工审核使用best_candidate,移频机车信号电源盒 JY·HYT,移频信号区间电源盒 ZP·HYQ-D,台,台,100,1=使用best_candidate
Material,8113053,6026821,名称单位匹配,信号灯泡 48V 8W,信号灯泡 48V 8W,个,个,100,
Material,8113055,6057705,名称单位匹配,轨道防护盒 GFH-1,轨道防护盒 GFH-1,块,块,100,
Material,8113120,6038641,名称单位匹配,速度传感器安装板,速度传感器安装板,个,个,100,
Material,8113125,6038677,名称单位匹配,点式应答器安装用卡具,点式应答器安装用卡具,个,个,100,
Material,8113128,6038713,名称单位匹配,电缆固定卡具,电缆固定卡具,个,个,100,
Material,8113132,1309374,规范化名称匹配,防护套管 内径18mm,防护套管 内径18,m,m,98,
Material,8113133,1309477,规范化名称匹配,防护套管 内径28mm,防护套管 内径28,m,m,98,
Material,8113163,6083633,名称单位匹配,驼峰无线机车信号、遥控车载控制主机 安装支架,驼峰无线机车信号、遥控车载控制主机 安装支架,个,个,100,
Material,8113164,6085449,名称单位匹配,驼峰无线机车信号、遥控车载天线 安装支架,驼峰无线机车信号、遥控车载天线 安装支架,个,个,100,
Material,8113165,6080001,名称匹配单位不同,驼峰无线机车信号车载连接线缆（含插接件）,驼峰无线机车信号车载连接线缆（含插接件）,套,根,100,
Material,8113166,6080909,名称匹配单位不同,驼峰无线机车遥控车载连接线缆（含插接件）,驼峰无线机车遥控车载连接线缆（含插接件）,套,根,100,
Material,8113167,6081817,名称匹配单位不同,驼峰无线机车信号、遥控车载应答器 连接线缆（含插接件）,驼峰无线机车信号、遥控车载应答器 连接线缆（含插接件）,套,根,100,
Material,8113168,6033313,名称匹配单位不同,应答器车载设备天线安装支架,应答器车载设备天线安装支架,套,个,100,
Material,8113169,6084541,规范化名称匹配,驼峰无线机车信号、遥控地面主机安装支架,驼峰无线机车信号、遥控地面主机 安装支架,个,个,98,
Material,8113170,6086357,规范化名称匹配,驼峰无线机车信号、遥控楼内天线安装支架,驼峰无线机车信号、遥控楼内天线 安装支架,个,个,98,
Material,8113171,6082725,名称匹配单位不同,驼峰无线机车遥控地面连接线缆（含插接件）,驼峰无线机车遥控地面连接线缆（含插接件）,套,根,100,
Material,8113172,8113172,2024缺失，补充,机车信号测试区段接收线圈安装固定架,机车信号测试区段接收线圈安装固定架,个,个,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8113173,8113173,2024缺失，补充,机车信号发码箱安放小方桌 800×500×800,机车信号发码箱安放小方桌 800×500×800,个,个,0,低置信兜底候选，仅供人工审核，按补充处理
Material,8114010,6022971,人工审核使用best_candidate,道口信号机,道口信号机 铸铁机构,台,台,100,1=使用best_candidate
Material,8114011,6050001,名称单位匹配,闭路式轨道控制器,闭路式轨道控制器,台,台,100,
Material,8114012,6050037,名称单位匹配,开路式轨道控制器,开路式轨道控制器,台,台,100,
Material,8114014,6097913,名称单位匹配,道口闪光器,道口闪光器,台,台,100,
Material,8114015,6096993,名称单位匹配,喇叭及防护装置,喇叭及防护装置,套,套,100,
Material,8114016,6023411,名称单位匹配,道口控制器箱,道口控制器箱,台,台,100,
Material,8114017,6097177,名称单位匹配,交流稳压电源,交流稳压电源,台,台,100,
Material,8114018,6097361,名称单位匹配,直流稳压电源,直流稳压电源,台,台,100,
Material,8114019,6025721,规范化名称匹配,钢筋混凝土道口信号机柱 Φ150×5.5m,钢筋混凝土道口信号机柱 φ150×5.5m,根,根,98,
Material,8114020,6097729,名称单位匹配,电铃木盒,电铃木盒,个,个,100,
Material,8114021,6098097,名称单位匹配,道口音响器,道口音响器,台,台,100,
Material,8210010,6098281,名称单位匹配,甲电池 圆形 1.5V,甲电池 圆形 1.5V,个,个,100,
Material,8210014,6098465,名称单位匹配,硅整流二极管 2CZ55B 1A 50V,硅整流二极管 2CZ55B 1A 50V,只,只,100,
Material,8210016,6098649,名称单位匹配,光节,光节,个,个,100,
Material,8210017,6098833,名称单位匹配,光节 红-黄,光节 红-黄,个,个,100,
Material,8210018,6089081,名称单位匹配,表示灯(驼峰用),表示灯(驼峰用),个,个,100,
Material,8211012,6037417,名称单位匹配,大站组合架 AUD,大站组合架 AUD,台,台,100,
Material,8211014,6037345,名称单位匹配,综合架 AZ,综合架 AZ,台,台,100,
Material,8211021,6035869,名称单位匹配,18柱端子板,18柱端子板,个,个,100,
Material,8211025,6037453,名称单位匹配,大站组合架(工厂化) X9017或9027,大站组合架(工厂化) X9017或9027,台,台,100,
Material,8211031,6036229,名称单位匹配,30件插接件,30件插接件,副,副,100,
Material,8211032,6036265,名称单位匹配,插头 DB-25,插头 DB-25,副,副,100,
Material,8211033,6036301,名称单位匹配,插头 DB-9,插头 DB-9,副,副,100,
Material,8211034,6036121,名称单位匹配,插座板,插座板,个,个,100,
Material,8211038,1304636,名称单位匹配,组合架侧面配线槽道 50×35,组合架侧面配线槽道 50×35,m,m,100,
Material,8211039,6037561,规范化名称匹配,铝合金走线架 宽400mm,铝合金走线架 宽400,m,m,98,
Material,8211041,6037741,名称单位匹配,组合柜,组合柜,台,台,100,
Material,8211043,6037633,名称单位匹配,热镀锌电缆走线架,热镀锌电缆走线架,m,m,100,
Material,8211044,6037669,名称单位匹配,不锈钢电缆走线架,不锈钢电缆走线架,m,m,100,
Material,8211045,6037777,名称单位匹配,弹簧端子组合柜,弹簧端子组合柜,架,架,100,
Material,8211046,6037885,名称单位匹配,弹簧端子分线柜 6孔,弹簧端子分线柜 6孔,架,架,100,
Material,8211047,6037921,名称单位匹配,弹簧端子分线柜 18孔,弹簧端子分线柜 18孔,架,架,100,
Material,8211048,6030001,名称单位匹配,室外变压器箱用断路器 SA-B型,室外变压器箱用断路器 SA-B型,个,个,100,
Material,8211049,6030037,名称单位匹配,控制台用带报警II型断路器 AC220V,控制台用带报警II型断路器 AC220V,个,个,100,
Material,8211050,6030073,名称单位匹配,控制台用带报警II型断路器 DC50V,控制台用带报警II型断路器 DC50V,个,个,100,
Material,8211051,6030109,名称单位匹配,组合用断路器 SA2-G2型 220V,组合用断路器 SA2-G2型 220V,个,个,100,
Material,8211052,6030145,规范化名称匹配,组合用断路器 SA4－G2型 380V,组合用断路器 SA4-G2型 380V,个,个,98,
Material,8211053,6030181,规范化名称匹配,组合用断路器 SA2－H2型 DC24/220V,组合用断路器 SA2-H2型 DC24/220V,个,个,98,
Material,8211054,6030217,规范化名称匹配,组合用断路器 SA3－H3型 DC220V,组合用断路器 SA3-H3型 DC220V,个,个,98,
Material,8211055,6030253,名称单位匹配,SA型断路器安装底板,SA型断路器安装底板,块,块,100,
Material,8211057,6030289,名称单位匹配,断路器防护罩,断路器防护罩,个,个,100,
Material,8211058,6030325,名称单位匹配,组合排架报警器,组合排架报警器,个,个,100,
Material,8211062,6036157,名称单位匹配,30位插座板,30位插座板,个,个,100,
Material,8211069,6037957,名称单位匹配,高压脉冲轨道柜,高压脉冲轨道柜,台,台,100,
Material,8211071,6037993,名称单位匹配,97型轨道柜,97型轨道柜,台,台,100,
Material,8211072,6038137,名称单位匹配,ZPW-2000站内电码化发送柜,ZPW-2000站内电码化发送柜,台,台,100,
Material,8211073,6038173,名称单位匹配,ZPW-2000区间移频柜,ZPW-2000区间移频柜,台,台,100,
Material,8211074,6038209,名称单位匹配,ZPW-2000网络接口柜,ZPW-2000网络接口柜,台,台,100,
Material,8211075,6038245,名称单位匹配,ZPW-2000综合柜,ZPW-2000综合柜,台,台,100,
Material,8211076,6038029,名称单位匹配,六柱端子分线柜,六柱端子分线柜,架,架,100,
Material,8211077,6038065,名称单位匹配,十八柱端子分线柜,十八柱端子分线柜,架,架,100,
Material,8211078,6035833,名称单位匹配,瓷端子 弯六柱,瓷端子 弯六柱,套,套,100,
Material,8211079,6062059,名称单位匹配,防雷分线柜,防雷分线柜,架,架,100,
Material,8211082,6038101,名称单位匹配,计算机联锁接口柜,计算机联锁接口柜,台,台,100,
Material,8211084,6036193,名称单位匹配,计算机联锁接口插接件,计算机联锁接口插接件,套,套,100,
Material,8212013,6062647,名称单位匹配,OBO防雷单元 V20－C/2,OBO防雷单元 V20－C/2,个,个,100,
Material,8212125,6062255,名称单位匹配,点式应答器室外电源防雷器 TVS2TL-24,点式应答器室外电源防雷器 TVS2TL-24,个,个,100,
Material,8212129,6061961,名称单位匹配,电源引入新型防雷箱 XL-220V,电源引入新型防雷箱 XL-220V,台,台,100,
Material,8212131,6062353,名称单位匹配,脉冲防雷模块,脉冲防雷模块,个,个,100,
Material,8214010,6030469,名称单位匹配,无极继电器 JWXC-1000,无极继电器 JWXC-1000,台,台,100,
Material,8214012,6030541,名称单位匹配,无极继电器 JWXC-1700,无极继电器 JWXC-1700,台,台,100,
Material,8214013,6030577,名称单位匹配,无极继电器 JWXC-2.3,无极继电器 JWXC-2.3,台,台,100,
Material,8214014,6030613,名称单位匹配,继电器 JWXC-H340,继电器 JWXC-H340,台,台,100,
Material,8214019,6030649,名称单位匹配,偏极继电器 JPXC-1000,偏极继电器 JPXC-1000,台,台,100,
Material,8214021,6030685,人工审核使用best_candidate,整流式缓放继电器 JZXC-H18,整流式继电器 JZXC-480,台,台,100,1=使用best_candidate
Material,8214023,6030721,名称单位匹配,灯丝转换继电器 JZCJ,灯丝转换继电器 JZCJ,台,台,100,
Material,8214028,6030613,人工审核使用best_candidate,继电器 JPXC-H270,继电器 JWXC-H340,台,台,100,1=使用best_candidate
Material,8214039,6030829,名称单位匹配,整流式继电器 JZXC-0.14,整流式继电器 JZXC-0.14,台,台,100,
Material,8214043,6030865,名称单位匹配,无极缓吸继电器 JWXC-H310,无极缓吸继电器 JWXC-H310,台,台,100,
Material,8215013,6054573,名称单位匹配,轨道变压器 BGP,轨道变压器 BGP,台,台,100,
Material,8215016,6054645,名称单位匹配,轨道变压器 BG-50,轨道变压器 BG-50,台,台,100,
Material,8215017,6054681,名称单位匹配,轨道变压器 BG1-320,轨道变压器 BG1-320,台,台,100,
Material,8215019,6054933,名称单位匹配,脉冲轨道变压器,脉冲轨道变压器,台,台,100,
Material,8215020,6054969,名称单位匹配,脉冲扼流轨道变压器 含滤波器 400A,脉冲扼流轨道变压器 含滤波器 400A,台,台,100,
Material,8215021,6055005,名称单位匹配,脉冲扼流轨道变压器 含滤波器 600A,脉冲扼流轨道变压器 含滤波器 600A,台,台,100,
Material,8215022,6055041,名称单位匹配,脉冲扼流轨道变压器 含滤波器 800A,脉冲扼流轨道变压器 含滤波器 800A,台,台,100,
Material,8216010,6031369,名称单位匹配,信号变压器 BX1-34,信号变压器 BX1-34,台,台,100,
Material,8216018,6031225,名称单位匹配,隔离变压器 BXG-35,隔离变压器 BXG-35,台,台,100,
Material,8216019,6031405,名称单位匹配,信号变压器 BYD-30,信号变压器 BYD-30,台,台,100,
Material,8217011,6055221,名称单位匹配,扼流变压器 BE-600/25,扼流变压器 BE-600/25,台,台,100,
Material,8217017,6056193,名称单位匹配,空扼流补偿器 BCQ,空扼流补偿器 BCQ,台,台,100,
Material,8217018,6055293,名称单位匹配,扼流变压器 BE-800/25,扼流变压器 BE-800/25,台,台,100,
Material,8217022,6054825,规范化名称匹配,97型轨道变压器 BG3-130/25（50HZ）,97型轨道变压器 BG3-130/25（50Hz）,台,台,98,
Material,8217023,6054789,规范化名称匹配,97型轨道变压器 BG2-130/25（400HZ）,97型轨道变压器 BG2-130/25（400Hz）,台,台,98,
Material,8217027,6055473,规范化名称匹配,97型扼流变压器 BE1-600/25（400HZ）,97型扼流变压器 BE1-600/25（400Hz）,台,台,98,
Material,8217028,6055509,规范化名称匹配,97型扼流变压器 BE1-800/25（400HZ）,97型扼流变压器 BE1-800/25（400Hz）,台,台,98,
Material,8217029,6055545,规范化名称匹配,97型扼流变压器 BE1-1000/25（400HZ）,97型扼流变压器 BE1-1000/25（400Hz）,台,台,98,
Material,8217030,6055617,规范化名称匹配,97型扼流变压器 BE2-400/25（50HZ）,97型扼流变压器 BE2-400/25（50Hz）,台,台,98,
Material,8217033,6055725,规范化名称匹配,97型扼流变压器 BE2-1000/25（50HZ）,97型扼流变压器 BE2-1000/25（50Hz）,台,台,98,
Material,8217038,6056625,人工审核使用best_candidate,扼流适配器 ESP4 非重载普速铁路,扼流适配器 ESP4,台,台,100,1=使用best_candidate
Material,8218010,6031729,名称单位匹配,硅整流器 ZG-13.2/1.2,硅整流器 ZG-13.2/1.2,台,台,100,
Material,8218015,6031873,名称单位匹配,硅整流器 ZG-42/0.5,硅整流器 ZG-42/0.5,台,台,100,
Material,8219013,6031981,名称单位匹配,变阻器 R-6/65,变阻器 R-6/65,台,台,100,
Material,8219017,6032161,名称单位匹配,氧化锌压敏电阻器 68V/5kA,氧化锌压敏电阻器 68V/5kA,个,个,100,
Material,8219021,6032089,名称单位匹配,变阻器 R-200/150,变阻器 R-200/150,台,台,100,
Material,8219023,6032269,名称单位匹配,固定抽头限流电阻 RJ-2.2/220,固定抽头限流电阻 RJ-2.2/220,台,台,100,
Material,8219024,6032305,名称单位匹配,固定抽头限流电阻 RJ-4.4/440,固定抽头限流电阻 RJ-4.4/440,台,台,100,
Material,8220013,6032629,名称单位匹配,电容器 CZJJ-2μF/250V,电容器 CZJJ-2μF/250V,个,个,100,
Material,8220015,6032701,名称单位匹配,电容器 CD27-680μF/100V,电容器 CD27-680μF/100V,个,个,100,
Material,8221010,6036049,名称单位匹配,安全型继电器插座,安全型继电器插座,个,个,100,
Material,8221011,6035905,名称单位匹配,电源端子板,电源端子板,个,个,100,
Material,8221012,6035941,名称单位匹配,熔断器板,熔断器板,个,个,100,
Material,8221014,6036013,名称单位匹配,插销座,插销座,个,个,100,
Material,8221015,6036085,名称单位匹配,Ａ型插座 CB2-30K,Ａ型插座 CB2-30K,副,副,100,
Material,8221016,6036445,名称单位匹配,钮子开关 KN2-2,钮子开关 KN2-2,个,个,100,
Material,8221026,6035977,名称单位匹配,熔断器座,熔断器座,个,个,100,
Material,8221027,6036373,名称单位匹配,航空插头 P型 12芯,航空插头 P型 12芯,个,个,100,
Material,8221028,6035653,名称单位匹配,端子 二柱瓷座,端子 二柱瓷座,个,个,100,
Material,8221029,6035689,名称单位匹配,端子 直六柱座,端子 直六柱座,个,个,100,
Material,8221032,6035725,规范化名称匹配,冷压端子 Φ6孔,冷压端子 φ6孔,个,个,98,
Material,8221033,6035761,规范化名称匹配,冷压端子 Φ8孔,冷压端子 φ8孔,个,个,98,
Material,8221035,6035149,名称单位匹配,配线用电缆芯线托环,配线用电缆芯线托环,个,个,100,
Material,8221036,6037021,人工审核使用best_candidate,室内继电器名牌,室内继电器铭牌,个,个,100,1=使用best_candidate
Material,8221037,6037057,人工审核使用best_candidate,室内组合名牌,室内组合铭牌,个,个,100,1=使用best_candidate
Material,8221038,6037093,人工审核使用best_candidate,室内组合排架名牌,室内组合排架铭牌,个,个,100,1=使用best_candidate
Material,8221039,6037129,相似名称匹配,分线盘端子配线名牌,分线盘端子配线铭牌,个,个,92,自动采用唯一高相似候选
Material,8221040,6037165,相似名称匹配,室外箱盒端子配线名牌,室外箱盒端子配线铭牌,个,个,93,自动采用唯一高相似候选
Material,8221041,6037201,人工审核使用best_candidate,电缆去向名牌,电缆去向铭牌,个,个,100,1=使用best_candidate
Material,8221042,1309580,名称单位匹配,信号配线软套管 d6×1,信号配线软套管 d6×1,m,m,100,
Material,8221043,6094049,名称单位匹配,线号机打字色带,线号机打字色带,盘,盘,100,
Material,8221046,6037237,人工审核使用best_candidate,塑料配线名牌,塑料配线铭牌,个,个,100,1=使用best_candidate
Material,8222014,6035113,名称单位匹配,发送设备托架,发送设备托架,架,架,100,
Material,8310010,6044105,规范化名称匹配,电动转辙机安装装置内锁闭（50kg/m、1个牵引点）,电动转辙机安装装置内锁闭 （50kg/m、1个牵引点）,套,套,98,
Material,8310013,6041369,名称单位匹配,电动转辙机安装装置(复式交分),电动转辙机安装装置(复式交分),组,组,100,
Material,8310014,6041825,名称单位匹配,电动转辙机安装装置(脱轨器),电动转辙机安装装置(脱轨器),组,组,100,
Material,8310018,6044409,规范化名称匹配,电动转辙机安装装置内锁闭（50kg/m、18号、3个牵引点）,电动转辙机安装装置内锁闭 （50kg/m、18号、3个牵引点）,套,套,98,
Material,8310019,6044865,人工审核使用best_candidate,电动转辙机安装装置（60kg/m、18号、5个牵引点）,电动转辙机安装装置内锁闭 （60kg/m、18号、5个牵引点）,套,套,100,1=使用best_candidate
Material,8310021,6044257,名称单位匹配,电动转辙机安装装置内锁闭 （50kg/m、12号、2个牵引点）,电动转辙机安装装置内锁闭 （50kg/m、12号、2个牵引点）,套,套,100,
Material,8310022,6044713,人工审核使用best_candidate,电动转辙机安装装置内锁闭 （60kg/m、9、12号、AT轨、2个牵引点）,电动转辙机安装装置内锁闭 （60kg/m、9号、12号、AT轨、2个牵引点）,套,套,100,1=使用best_candidate
Material,8310023,6044561,人工审核使用best_candidate,电动转辙机安装装置内锁闭  （60kg/m、9、12号、AT轨、1个牵引点）,电动转辙机安装装置内锁闭 （60kg/m、9号、12号、AT轨、1个牵引点）,套,套,100,1=使用best_candidate
Material,8310024,6040305,名称单位匹配,电动转辙机安装装置 （60kg/m、12号、AT轨、2个牵引点）,电动转辙机安装装置 （60kg/m、12号、AT轨、2个牵引点）,套,套,100,
Material,8310025,6040457,名称单位匹配,电动转辙机安装装置 （60kg/m、12号、AT轨、4个牵引点）,电动转辙机安装装置 （60kg/m、12号、AT轨、4个牵引点）,套,套,100,
Material,8310026,6040609,名称单位匹配,电动转辙机安装装置 （60kg/m、12号、AT轨、5个牵引点）,电动转辙机安装装置 （60kg/m、12号、AT轨、5个牵引点）,套,套,100,
Material,8310027,6040761,名称单位匹配,电动转辙机安装装置 （60kg/m、30号、AT轨、9个牵引点）,电动转辙机安装装置 （60kg/m、30号、AT轨、9个牵引点）,套,套,100,
Material,8310028,6040001,人工审核使用best_candidate,电动转辙机安装装置 （50kg/m、9、12号复式交分、AT轨）,电动转辙机安装装置 （50kg/m、9号、12号复式交分、AT轨）,套,套,100,1=使用best_candidate
Material,8310029,6040153,人工审核使用best_candidate,电动转辙机安装装置 （60kg/m、9、12号复式交分、AT轨）,电动转辙机安装装置 （60kg/m、9号、12号复式交分、AT轨）,套,套,100,1=使用best_candidate
Material,8310030,6043953,人工审核使用best_candidate,电空转辙机安装装置ZK4,ZK4电空转辙机安装装置,组,组,100,1=使用best_candidate
Material,8310051,6041977,相似名称匹配,电液转辙机安装装置 （50kg/m、9、12号、1个牵引点）,电液转辙机安装装置 （50kg/m、9号、12号、1个牵引点）,套,套,100,自动采用唯一高相似候选
Material,8310052,6045169,名称单位匹配,电液转辙机安装装置内锁闭 （60kg/m、9、12号、AT轨、2个牵引点）,电液转辙机安装装置内锁闭 （60kg/m、9、12号、AT轨、2个牵引点）,套,套,100,
Material,8310053,6042433,人工审核使用best_candidate,电液转辙机安装装置 （60kg/m、9、12号、AT轨、1个牵引点）,电液转辙机安装装置 （60kg/m、9号、12号、AT轨、1个牵引点）,套,套,100,1=使用best_candidate
Material,8310054,6042585,人工审核使用best_candidate,电液转辙机安装装置 （60kg/m、9、12号、AT轨、2个牵引点）,电液转辙机安装装置 （60kg/m、9号、12号、AT轨、2个牵引点）,套,套,100,1=使用best_candidate
Material,8310055,6042737,名称单位匹配,电液转辙机安装装置 （60kg/m、12号、AT轨、4个牵引点）,电液转辙机安装装置 （60kg/m、12号、AT轨、4个牵引点）,套,套,100,
Material,8310056,6042889,名称单位匹配,电液转辙机安装装置 （60kg/m、12号、AT轨、5个牵引点）,电液转辙机安装装置 （60kg/m、12号、AT轨、5个牵引点）,套,套,100,
Material,8310057,6043041,名称单位匹配,电液转辙机安装装置 （60kg/m、18号、AT轨、5个牵引点）,电液转辙机安装装置 （60kg/m、18号、AT轨、5个牵引点）,套,套,100,
Material,8310058,6043193,名称单位匹配,电液转辙机安装装置 （60kg/m、30号、AT轨、9个牵引点）,电液转辙机安装装置 （60kg/m、30号、AT轨、9个牵引点）,套,套,100,
Material,8310060,6042129,人工审核使用best_candidate,电液转辙机安装装置 （50kg/m、9、12号复式交分、AT轨）,电液转辙机安装装置 （50kg/m、9号、12号复式交分、AT轨）,套,套,100,1=使用best_candidate
Material,8310061,6042281,人工审核使用best_candidate,电液转辙机安装装置 （60kg/m、9、12号复式交分、AT轨）,电液转辙机安装装置 （60kg/m、9号、12号复式交分、AT轨）,套,套,100,1=使用best_candidate
Material,8310070,6041521,名称单位匹配,复式交分电动双杆转辙机安装装置,复式交分电动双杆转辙机安装装置,组,组,100,
Material,8310071,6041673,名称单位匹配,复式交分电液双杆转辙机安装装置,复式交分电液双杆转辙机安装装置,组,组,100,
